LON;LAT;NUMBER;STREET
18.0995428;59.3110205;25;Nackagatan
18.0999457;59.3108536;27;Nackagatan
18.0997887;59.3106104;29;Nackagatan
18.0999506;59.3106411;31;Nackagatan
18.0927463;59.332241;1;Narvavägen
18.0922368;59.3321318;1A;Narvavägen
18.0937635;59.3320645;2;Narvavägen
18.0926607;59.3323894;3;Narvavägen
18.0936009;59.3323459;4;Narvavägen
18.0940336;59.3324644;4A;Narvavägen
18.0924283;59.3327915;5;Narvavägen
18.092787;59.3327647;5A;Narvavägen
18.0930185;59.3326951;5B;Narvavägen
18.0930885;59.3334091;6;Narvavägen
18.0922691;59.3330675;7;Narvavägen
18.0927186;59.3338709;8;Narvavägen
18.0932136;59.3339097;8A;Narvavägen
18.0926793;59.3339386;8B;Narvavägen
18.0920883;59.3349596;12;Narvavägen
18.0920125;59.3350921;14;Narvavägen
18.0923475;59.3351912;14A;Narvavägen
18.0916712;59.3351266;14C;Narvavägen
18.0919204;59.3352513;16;Narvavägen
18.0921596;59.335262;16A;Narvavägen
18.092411;59.3352983;16B;Narvavägen
18.0921183;59.3353349;16C;Narvavägen
18.0909707;59.3347761;17;Narvavägen
18.0918233;59.3354196;18;Narvavägen
18.0922592;59.3354695;18A;Narvavägen
18.0907336;59.3352744;19;Narvavägen
18.0914763;59.3350974;19C;Narvavägen
18.0917458;59.3355634;20;Narvavägen
18.0922332;59.335656;20A;Narvavägen
18.0908423;59.335535;21;Narvavägen
18.0916472;59.3357237;22;Narvavägen
18.09221;59.3357965;22A;Narvavägen
18.0907216;59.3357433;23A;Narvavägen
18.09017;59.3356836;23B;Narvavägen
18.0904254;59.3356333;23C;Narvavägen
18.0915437;59.3359016;24;Narvavägen
18.0921128;59.3359786;24A;Narvavägen
18.0906234;59.3359131;25;Narvavägen
18.0914172;59.3361211;26;Narvavägen
18.0905362;59.3360628;27;Narvavägen
18.0913142;59.3363073;28;Narvavägen
18.0904444;59.3362309;29;Narvavägen
18.0901422;59.3361497;29A;Narvavägen
18.09122;59.3364529;30;Narvavägen
18.091605;59.3364486;30A;Narvavägen
18.0919149;59.3365827;30B;Narvavägen
18.0917651;59.3365954;30C;Narvavägen
18.0903329;59.3364117;31;Narvavägen
18.0900297;59.3364024;31A;Narvavägen
18.0910927;59.336668;32;Narvavägen
18.0917682;59.336706;32A;Narvavägen
18.0915525;59.3367904;32B;Narvavägen
18.0902348;59.3365895;33;Narvavägen
18.0899963;59.3364739;33A;Narvavägen
18.0909727;59.3368925;34;Narvavägen
18.0908626;59.3370819;34A;Narvavägen
18.0906438;59.336878;34B;Narvavägen
18.0901569;59.3367163;35;Narvavägen
18.0897102;59.3366476;35A;Narvavägen
18.0904403;59.3368473;35C;Narvavägen
18.0900962;59.3368232;37;Narvavägen
18.0116015;59.3337722;1;Nicandervägen
18.0116152;59.333983;2;Nicandervägen
18.011353;59.3337708;3;Nicandervägen
18.0108334;59.3337657;5;Nicandervägen
18.0106037;59.3337635;7;Nicandervägen
18.0558871;59.3300751;2;Nils Ericsons Plan
18.0562163;59.3298248;4;Nils Ericsons Plan
18.0567823;59.32947;6;Nils Ericsons Plan
18.0571713;59.3291014;8;Nils Ericsons Plan
18.1010452;59.3559179;1;Nimrodsgatan
18.1005086;59.3556925;1A;Nimrodsgatan
18.1009259;59.3561726;2;Nimrodsgatan
18.1009329;59.3557779;3;Nimrodsgatan
18.1007148;59.3556879;3A;Nimrodsgatan
18.1004172;59.3560281;4;Nimrodsgatan
18.1005002;59.3555961;5;Nimrodsgatan
18.1002616;59.355964;6;Nimrodsgatan
18.0995591;59.3552955;7;Nimrodsgatan
18.100066;59.3558833;8;Nimrodsgatan
18.099772;59.3547326;9;Nimrodsgatan
18.0986049;59.35534;10;Nimrodsgatan
18.0996408;59.354815;11;Nimrodsgatan
